Size, Type, Time
10000, "Sequential", 0.001537
10000, "Parallel", 0.227730
10000, "Built-in", 0.001400
100000, "Sequential", 0.019537
100000, "Parallel", 0.252890
100000, "Built-in", 0.018404
1000000, "Sequential", 0.230509
1000000, "Parallel", 0.426477
1000000, "Built-in", 0.216514
2500000, "Sequential", 0.623339
2500000, "Parallel", 0.689725
2500000, "Built-in", 0.583911
5000000, "Sequential", 1.253162
5000000, "Parallel", 1.587101
5000000, "Built-in", 1.238562
100, "Sequential", 0.000011
100, "Parallel", 0.072541
100, "Built-in", 0.000016
1000, "Sequential", 0.000133
1000, "Parallel", 0.114872
1000, "Built-in", 0.000181
10000, "Sequential", 0.001556
10000, "Parallel", 0.187153
10000, "Built-in", 0.001393
100000, "Sequential", 0.020321
100000, "Parallel", 0.265566
100000, "Built-in", 0.018025
1000000, "Sequential", 0.234123
1000000, "Parallel", 0.391903
1000000, "Built-in", 0.217207
2500000, "Sequential", 0.597756
2500000, "Parallel", 0.639708
2500000, "Built-in", 0.612899
5000000, "Sequential", 1.263752
5000000, "Parallel", 1.158748
5000000, "Built-in", 1.230673
100, "Sequential", 0.000010
100, "Parallel", 0.044912
100, "Built-in", 0.000016
1000, "Sequential", 0.000115
1000, "Parallel", 0.154512
1000, "Built-in", 0.000181
10000, "Sequential", 0.001493
10000, "Parallel", 0.244759
10000, "Built-in", 0.001821
100000, "Sequential", 0.022356
100000, "Parallel", 0.255417
100000, "Built-in", 0.017241
1000000, "Sequential", 0.231857
1000000, "Parallel", 0.394589
1000000, "Built-in", 0.216431
2500000, "Sequential", 0.596437
2500000, "Parallel", 0.654259
2500000, "Built-in", 0.585059
5000000, "Sequential", 1.266679
5000000, "Parallel", 1.399654
5000000, "Built-in", 1.232088
100, "Sequential", 0.000010
100, "Parallel", 0.091963
100, "Built-in", 0.000014
1000, "Sequential", 0.000125
1000, "Parallel", 0.164036
1000, "Built-in", 0.000195
10000, "Sequential", 0.001208
10000, "Parallel", 0.212934
10000, "Built-in", 0.001604
100000, "Sequential", 0.020556
100000, "Parallel", 0.239300
100000, "Built-in", 0.017140
1000000, "Sequential", 0.232256
1000000, "Parallel", 0.385630
1000000, "Built-in", 0.216292
2500000, "Sequential", 0.601261
2500000, "Parallel", 0.655303
2500000, "Built-in", 0.588686
5000000, "Sequential", 1.310777
5000000, "Parallel", 1.648309
5000000, "Built-in", 1.249547
100, "Sequential", 0.000010
100, "Parallel", 0.067677
100, "Built-in", 0.000015
1000, "Sequential", 0.000129
1000, "Parallel", 0.179134
1000, "Built-in", 0.000187
10000, "Sequential", 0.001608
10000, "Parallel", 0.234325
10000, "Built-in", 0.001599
100000, "Sequential", 0.021459
100000, "Parallel", 0.131887
100000, "Built-in", 0.017961
1000000, "Sequential", 0.236428
1000000, "Parallel", 0.396444
1000000, "Built-in", 0.227386
2500000, "Sequential", 0.610491
2500000, "Parallel", 0.650147
2500000, "Built-in", 0.591846
5000000, "Sequential", 1.253427
5000000, "Parallel", 1.702208
5000000, "Built-in", 1.233883
100, "Sequential", 0.000010
100, "Parallel", 0.082777
100, "Built-in", 0.000015
1000, "Sequential", 0.000140
1000, "Parallel", 0.186044
1000, "Built-in", 0.000180
10000, "Sequential", 0.001112
10000, "Parallel", 0.245091
10000, "Built-in", 0.001890
100000, "Sequential", 0.020660
100000, "Parallel", 0.249645
100000, "Built-in", 0.018324
1000000, "Sequential", 0.240601
1000000, "Parallel", 0.407767
1000000, "Built-in", 0.216720
2500000, "Sequential", 0.602853
2500000, "Parallel", 0.682233
2500000, "Built-in", 0.606667
5000000, "Sequential", 1.268848
5000000, "Parallel", 1.434546
5000000, "Built-in", 1.222127
100, "Sequential", 0.000009
100, "Parallel", 0.090685
100, "Built-in", 0.000015
1000, "Sequential", 0.000130
1000, "Parallel", 0.136909
1000, "Built-in", 0.000180
10000, "Sequential", 0.001553
10000, "Parallel", 0.222860
10000, "Built-in", 0.001494
100000, "Sequential", 0.020560
100000, "Parallel", 0.265844
100000, "Built-in", 0.018047
1000000, "Sequential", 0.235048
1000000, "Parallel", 0.415263
1000000, "Built-in", 0.216096
2500000, "Sequential", 0.610307
2500000, "Parallel", 0.642252
2500000, "Built-in", 0.585123
5000000, "Sequential", 1.266850
5000000, "Parallel", 1.622466
5000000, "Built-in", 1.252655
100, "Sequential", 0.000010
100, "Parallel", 0.085350
100, "Built-in", 0.000015
1000, "Sequential", 0.000121
1000, "Parallel", 0.154380
1000, "Built-in", 0.000186
10000, "Sequential", 0.001532
10000, "Parallel", 0.237983
10000, "Built-in", 0.001606
100000, "Sequential", 0.024019
100000, "Parallel", 0.258677
100000, "Built-in", 0.017935
1000000, "Sequential", 0.246237
1000000, "Parallel", 0.417568
1000000, "Built-in", 0.241991
2500000, "Sequential", 0.623257
2500000, "Parallel", 0.644034
2500000, "Built-in", 0.582458
5000000, "Sequential", 1.265049
5000000, "Parallel", 1.224384
5000000, "Built-in", 1.236442
100, "Sequential", 0.000010
100, "Parallel", 0.092615
100, "Built-in", 0.000015
1000, "Sequential", 0.000115
1000, "Parallel", 0.190440
1000, "Built-in", 0.000186
10000, "Sequential", 0.001526
10000, "Parallel", 0.216619
10000, "Built-in", 0.001341
100000, "Sequential", 0.021471
100000, "Parallel", 0.247099
100000, "Built-in", 0.018066
1000000, "Sequential", 0.232015
1000000, "Parallel", 0.417055
1000000, "Built-in", 0.221347
2500000, "Sequential", 0.604400
2500000, "Parallel", 0.659636
2500000, "Built-in", 0.584074
5000000, "Sequential", 1.265906
5000000, "Parallel", 1.760743
5000000, "Built-in", 1.223308
100, "Sequential", 0.000010
100, "Parallel", 0.107647
100, "Built-in", 0.000015
1000, "Sequential", 0.000126
1000, "Parallel", 0.177770
1000, "Built-in", 0.000077
10000, "Sequential", 0.001535
10000, "Parallel", 0.233547
10000, "Built-in", 0.001497
100000, "Sequential", 0.021910
100000, "Parallel", 0.205619
100000, "Built-in", 0.017337
1000000, "Sequential", 0.231051
1000000, "Parallel", 0.400661
1000000, "Built-in", 0.217472
2500000, "Sequential", 0.599926
2500000, "Parallel", 0.628066
2500000, "Built-in", 0.585488
5000000, "Sequential", 1.248813
5000000, "Parallel", 1.403746
5000000, "Built-in", 1.239917
100, "Sequential", 0.000010
100, "Parallel", 0.058058
100, "Built-in", 0.000015
1000, "Sequential", 0.000118
1000, "Parallel", 0.195305
1000, "Built-in", 0.000185
10000, "Sequential", 0.001477
10000, "Parallel", 0.198369
10000, "Built-in", 0.001840
100000, "Sequential", 0.022540
100000, "Parallel", 0.237316
100000, "Built-in", 0.017557
1000000, "Sequential", 0.250083
1000000, "Parallel", 0.386827
1000000, "Built-in", 0.221256
2500000, "Sequential", 0.594439
2500000, "Parallel", 0.750800
2500000, "Built-in", 0.590381
5000000, "Sequential", 1.292062
5000000, "Parallel", 1.401850
5000000, "Built-in", 1.230551
100, "Sequential", 0.000009
100, "Parallel", 0.101440
100, "Built-in", 0.000014
1000, "Sequential", 0.000118
1000, "Parallel", 0.162545
1000, "Built-in", 0.000184
10000, "Sequential", 0.001621
10000, "Parallel", 0.238553
10000, "Built-in", 0.001225
100000, "Sequential", 0.023516
100000, "Parallel", 0.232333
100000, "Built-in", 0.025388
1000000, "Sequential", 0.238863
1000000, "Parallel", 0.396560
1000000, "Built-in", 0.219514
2500000, "Sequential", 0.604720
2500000, "Parallel", 0.622373
2500000, "Built-in", 0.608907
5000000, "Sequential", 1.253156
5000000, "Parallel", 1.322894
5000000, "Built-in", 1.234043
100, "Sequential", 0.000009
100, "Parallel", 0.095548
100, "Built-in", 0.000015
1000, "Sequential", 0.000117
1000, "Parallel", 0.154041
1000, "Built-in", 0.000183
10000, "Sequential", 0.001031
10000, "Parallel", 0.216108
10000, "Built-in", 0.001598
100000, "Sequential", 0.020461
100000, "Parallel", 0.245242
100000, "Built-in", 0.017614
1000000, "Sequential", 0.230724
1000000, "Parallel", 0.382209
1000000, "Built-in", 0.218667
2500000, "Sequential", 0.599730
2500000, "Parallel", 0.666130
2500000, "Built-in", 0.606261
5000000, "Sequential", 1.262242
5000000, "Parallel", 1.572629
5000000, "Built-in", 1.232635
100, "Sequential", 0.000010
100, "Parallel", 0.108078
100, "Built-in", 0.000015
1000, "Sequential", 0.000130
1000, "Parallel", 0.170016
1000, "Built-in", 0.000182
10000, "Sequential", 0.001885
10000, "Parallel", 0.217411
10000, "Built-in", 0.001114
100000, "Sequential", 0.021231
100000, "Parallel", 0.238834
100000, "Built-in", 0.018357
1000000, "Sequential", 0.223005
1000000, "Parallel", 0.404768
1000000, "Built-in", 0.215996
2500000, "Sequential", 0.604610
2500000, "Parallel", 0.623225
2500000, "Built-in", 0.586749
5000000, "Sequential", 1.306670
5000000, "Parallel", 1.566910
5000000, "Built-in", 1.251352
100, "Sequential", 0.000009
100, "Parallel", 0.087575
100, "Built-in", 0.000014
1000, "Sequential", 0.000113
1000, "Parallel", 0.163489
1000, "Built-in", 0.000185
10000, "Sequential", 0.000998
10000, "Parallel", 0.216103
10000, "Built-in", 0.001608
100000, "Sequential", 0.022532
100000, "Parallel", 0.255756
100000, "Built-in", 0.017883
1000000, "Sequential", 0.233521
1000000, "Parallel", 0.416094
1000000, "Built-in", 0.216431
2500000, "Sequential", 0.602383
2500000, "Parallel", 0.709107
2500000, "Built-in", 0.589332
5000000, "Sequential", 1.239087
5000000, "Parallel", 1.543979
5000000, "Built-in", 1.231533
100, "Sequential", 0.000010
100, "Parallel", 0.082157
100, "Built-in", 0.000014
1000, "Sequential", 0.000117
1000, "Parallel", 0.166678
1000, "Built-in", 0.000181
10000, "Sequential", 0.001493
10000, "Parallel", 0.238297
10000, "Built-in", 0.001495
100000, "Sequential", 0.020072
100000, "Parallel", 0.256572
100000, "Built-in", 0.017467
1000000, "Sequential", 0.235287
1000000, "Parallel", 0.403089
1000000, "Built-in", 0.217569
2500000, "Sequential", 0.607816
2500000, "Parallel", 0.654366
2500000, "Built-in", 0.586515
5000000, "Sequential", 1.313208
5000000, "Parallel", 1.503451
5000000, "Built-in", 1.234549
100, "Sequential", 0.000010
100, "Parallel", 0.102932
100, "Built-in", 0.000014
1000, "Sequential", 0.000126
1000, "Parallel", 0.194503
1000, "Built-in", 0.000185
10000, "Sequential", 0.001407
10000, "Parallel", 0.225230
10000, "Built-in", 0.001487
100000, "Sequential", 0.022534
100000, "Parallel", 0.266986
100000, "Built-in", 0.017892
1000000, "Sequential", 0.246325
1000000, "Parallel", 0.414451
1000000, "Built-in", 0.216009
2500000, "Sequential", 0.606385
2500000, "Parallel", 0.647465
2500000, "Built-in", 0.582941
5000000, "Sequential", 1.278785
5000000, "Parallel", 1.230614
5000000, "Built-in", 1.236109
100, "Sequential", 0.000009
100, "Parallel", 0.060200
100, "Built-in", 0.000015
1000, "Sequential", 0.000114
1000, "Parallel", 0.184985
1000, "Built-in", 0.000199
10000, "Sequential", 0.001491
10000, "Parallel", 0.216397
10000, "Built-in", 0.001425
100000, "Sequential", 0.020260
100000, "Parallel", 0.245501
100000, "Built-in", 0.018447
1000000, "Sequential", 0.241476
1000000, "Parallel", 0.413008
1000000, "Built-in", 0.222322
2500000, "Sequential", 0.598318
2500000, "Parallel", 0.884486
2500000, "Built-in", 0.583196
5000000, "Sequential", 1.251391
5000000, "Parallel", 1.353272
5000000, "Built-in", 1.228064
