Size, Type, Time
100000, "Parallel", 8.332369
100000, "Built-in", 0.018046
1000000, "Sequential", 0.234585
1000000, "Parallel", 8.969351
1000000, "Built-in", 0.218071
2500000, "Sequential", 0.594394
2500000, "Parallel", 10.317452
2500000, "Built-in", 0.584211
5000000, "Sequential", 1.254994
5000000, "Parallel", 1.355041
5000000, "Built-in", 1.242878
100, "Sequential", 0.000010
100, "Parallel", 0.101568
100, "Built-in", 0.000015
1000, "Sequential", 0.000120
1000, "Parallel", 0.441160
1000, "Built-in", 0.000209
10000, "Sequential", 0.001611
10000, "Parallel", 3.476215
10000, "Built-in", 0.001484
100000, "Sequential", 0.020937
100000, "Parallel", 11.522651
100000, "Built-in", 0.017994
1000000, "Sequential", 0.241598
1000000, "Parallel", 12.568584
1000000, "Built-in", 0.218008
2500000, "Sequential", 0.621475
2500000, "Parallel", 17.122477
2500000, "Built-in", 0.580606
5000000, "Sequential", 1.343142
5000000, "Parallel", 10.727055
5000000, "Built-in", 1.220413
100, "Sequential", 0.000010
100, "Parallel", 0.121445
100, "Built-in", 0.000016
1000, "Sequential", 0.000123
1000, "Parallel", 0.415638
1000, "Built-in", 0.000183
10000, "Sequential", 0.001522
10000, "Parallel", 9.531020
10000, "Built-in", 0.001496
100000, "Sequential", 0.020022
100000, "Parallel", 11.678559
100000, "Built-in", 0.018030
1000000, "Sequential", 0.236527
1000000, "Parallel", 10.919713
1000000, "Built-in", 0.217868
2500000, "Sequential", 0.609824
2500000, "Parallel", 10.057820
2500000, "Built-in", 0.583842
5000000, "Sequential", 1.248576
5000000, "Parallel", 10.037929
5000000, "Built-in", 1.221778
100, "Sequential", 0.000011
100, "Parallel", 0.115314
100, "Built-in", 0.000015
1000, "Sequential", 0.000115
1000, "Parallel", 0.404305
1000, "Built-in", 0.000194
10000, "Sequential", 0.001576
10000, "Parallel", 0.853891
10000, "Built-in", 0.001501
100000, "Sequential", 0.023670
100000, "Parallel", 11.384248
100000, "Built-in", 0.017937
1000000, "Sequential", 0.237303
1000000, "Parallel", 13.327313
1000000, "Built-in", 0.217832
2500000, "Sequential", 0.593831
2500000, "Parallel", 10.571612
2500000, "Built-in", 0.581596
5000000, "Sequential", 1.283140
5000000, "Parallel", 14.236542
5000000, "Built-in", 1.230705
100, "Sequential", 0.000011
100, "Parallel", 0.120770
100, "Built-in", 0.000021
1000, "Sequential", 0.000116
1000, "Parallel", 0.476712
1000, "Built-in", 0.000187
10000, "Sequential", 0.001494
10000, "Parallel", 8.077952
10000, "Built-in", 0.001602
100000, "Sequential", 0.021317
100000, "Parallel", 9.922730
100000, "Built-in", 0.018091
1000000, "Sequential", 0.242807
1000000, "Parallel", 7.647805
1000000, "Built-in", 0.217163
2500000, "Sequential", 0.629355
2500000, "Parallel", 12.733874
2500000, "Built-in", 0.580650
5000000, "Sequential", 1.356667
5000000, "Parallel", 17.651544
5000000, "Built-in", 1.267025
100, "Sequential", 0.000146
100, "Parallel", 0.083340
100, "Built-in", 0.001602
1000, "Sequential", 0.000117
1000, "Parallel", 0.408250
1000, "Built-in", 0.000186
10000, "Sequential", 0.001672
10000, "Parallel", 0.894310
10000, "Built-in", 0.001517
100000, "Sequential", 0.021708
100000, "Parallel", 7.723551
100000, "Built-in", 0.017799
1000000, "Sequential", 0.234943
1000000, "Parallel", 10.258361
1000000, "Built-in", 0.220782
2500000, "Sequential", 0.620860
2500000, "Parallel", 7.344608
2500000, "Built-in", 0.590178
5000000, "Sequential", 1.276589
5000000, "Parallel", 11.513560
5000000, "Built-in", 1.223075
100, "Sequential", 0.000010
100, "Parallel", 0.113222
100, "Built-in", 0.000016
1000, "Sequential", 0.000237
1000, "Parallel", 0.484848
1000, "Built-in", 0.000186
10000, "Sequential", 0.001513
10000, "Parallel", 1.979425
10000, "Built-in", 0.001493
100000, "Sequential", 0.022742
100000, "Parallel", 11.439541
100000, "Built-in", 0.017947
1000000, "Sequential", 0.235789
1000000, "Parallel", 11.288429
1000000, "Built-in", 0.216921
2500000, "Sequential", 0.606757
2500000, "Parallel", 9.980756
2500000, "Built-in", 0.584691
5000000, "Sequential", 1.268858
5000000, "Parallel", 18.181635
5000000, "Built-in", 1.219023
100, "Sequential", 0.000011
100, "Parallel", 0.113633
100, "Built-in", 0.000015
1000, "Sequential", 0.000118
1000, "Parallel", 0.430097
1000, "Built-in", 0.000182
10000, "Sequential", 0.001601
10000, "Parallel", 15.155869
10000, "Built-in", 0.001561
100000, "Sequential", 0.022840
100000, "Parallel", 3.022348
100000, "Built-in", 0.018069
1000000, "Sequential", 0.243589
1000000, "Parallel", 9.235894
1000000, "Built-in", 0.217835
2500000, "Sequential", 0.610141
2500000, "Parallel", 12.837682
2500000, "Built-in", 0.580811
5000000, "Sequential", 1.261627
5000000, "Parallel", 10.335603
5000000, "Built-in", 1.221641
100, "Sequential", 0.000010
100, "Parallel", 0.091976
100, "Built-in", 0.015988
1000, "Sequential", 0.000120
1000, "Parallel", 0.405005
1000, "Built-in", 0.000182
10000, "Sequential", 0.001649
10000, "Parallel", 3.818390
10000, "Built-in", 0.001631
100000, "Sequential", 0.021408
100000, "Parallel", 8.398670
100000, "Built-in", 0.017997
1000000, "Sequential", 0.235165
1000000, "Parallel", 7.714643
1000000, "Built-in", 0.217946
2500000, "Sequential", 0.609921
2500000, "Parallel", 9.980768
2500000, "Built-in", 0.590961
5000000, "Sequential", 1.311954
5000000, "Parallel", 10.280267
5000000, "Built-in", 1.239901
100, "Sequential", 0.000009
100, "Parallel", 0.130565
100, "Built-in", 0.000015
1000, "Sequential", 0.000119
1000, "Parallel", 0.526857
1000, "Built-in", 0.000196
10000, "Sequential", 0.001588
10000, "Parallel", 0.371069
10000, "Built-in", 0.001487
100000, "Sequential", 0.030942
100000, "Parallel", 6.560184
100000, "Built-in", 0.017831
1000000, "Sequential", 0.234477
1000000, "Parallel", 13.900088
1000000, "Built-in", 0.217452
2500000, "Sequential", 0.607885
2500000, "Parallel", 13.053495
2500000, "Built-in", 0.587784
5000000, "Sequential", 1.275224
5000000, "Parallel", 10.138417
5000000, "Built-in", 1.220957
100, "Sequential", 0.000016
100, "Parallel", 0.121364
100, "Built-in", 0.000016
1000, "Sequential", 0.000124
1000, "Parallel", 0.555081
1000, "Built-in", 0.000182
10000, "Sequential", 0.001668
10000, "Parallel", 0.714275
10000, "Built-in", 0.001478
100000, "Sequential", 0.021399
100000, "Parallel", 6.574761
100000, "Built-in", 0.017873
1000000, "Sequential", 0.230280
1000000, "Parallel", 7.129502
1000000, "Built-in", 0.217459
2500000, "Sequential", 0.608365
2500000, "Parallel", 6.543485
2500000, "Built-in", 0.585791
5000000, "Sequential", 1.255584
5000000, "Parallel", 7.482394
5000000, "Built-in", 1.220299
100, "Sequential", 0.000010
100, "Parallel", 0.086380
100, "Built-in", 0.000026
1000, "Sequential", 0.000116
1000, "Parallel", 0.468549
1000, "Built-in", 0.000180
10000, "Sequential", 0.001636
10000, "Parallel", 0.629498
10000, "Built-in", 0.001482
100000, "Sequential", 0.023403
100000, "Parallel", 8.627725
100000, "Built-in", 0.018715
1000000, "Sequential", 0.248731
1000000, "Parallel", 5.663934
1000000, "Built-in", 0.217198
2500000, "Sequential", 0.600361
2500000, "Parallel", 11.068565
2500000, "Built-in", 0.580323
5000000, "Sequential", 1.286323
5000000, "Parallel", 11.761701
5000000, "Built-in", 1.231695
100, "Sequential", 0.000010
100, "Parallel", 0.075718
100, "Built-in", 0.000014
1000, "Sequential", 0.000117
1000, "Parallel", 0.352731
1000, "Built-in", 0.000183
10000, "Sequential", 0.001496
10000, "Parallel", 1.024140
10000, "Built-in", 0.001513
100000, "Sequential", 0.022004
100000, "Parallel", 8.947518
100000, "Built-in", 0.017884
1000000, "Sequential", 0.240919
1000000, "Parallel", 8.677611
1000000, "Built-in", 0.220399
2500000, "Sequential", 0.614890
2500000, "Parallel", 8.665365
2500000, "Built-in", 0.585500
5000000, "Sequential", 1.278921
5000000, "Parallel", 15.971976
5000000, "Built-in", 1.224509
100, "Sequential", 0.000010
100, "Parallel", 0.120470
100, "Built-in", 0.000015
1000, "Sequential", 0.000130
1000, "Parallel", 0.439044
1000, "Built-in", 0.000180
10000, "Sequential", 0.001474
10000, "Parallel", 4.881871
10000, "Built-in", 0.001480
100000, "Sequential", 0.020922
100000, "Parallel", 7.667067
100000, "Built-in", 0.017761
1000000, "Sequential", 0.238047
1000000, "Parallel", 5.030925
1000000, "Built-in", 0.220001
2500000, "Sequential", 0.633041
2500000, "Parallel", 7.776227
2500000, "Built-in", 0.581777
5000000, "Sequential", 1.249697
5000000, "Parallel", 14.175440
5000000, "Built-in", 1.221454
100, "Sequential", 0.000020
100, "Parallel", 0.080770
100, "Built-in", 0.000015
1000, "Sequential", 0.000118
1000, "Parallel", 0.493324
1000, "Built-in", 0.000183
10000, "Sequential", 0.001611
10000, "Parallel", 0.701116
10000, "Built-in", 0.001505
100000, "Sequential", 0.023852
100000, "Parallel", 5.808332
100000, "Built-in", 0.017935
1000000, "Sequential", 0.244105
1000000, "Parallel", 13.380290
1000000, "Built-in", 0.217434
2500000, "Sequential", 0.600434
2500000, "Parallel", 8.393674
2500000, "Built-in", 0.592474
5000000, "Sequential", 1.273872
5000000, "Parallel", 11.471587
5000000, "Built-in", 1.218745
100, "Sequential", 0.000010
100, "Parallel", 0.106461
100, "Built-in", 0.000015
1000, "Sequential", 0.000132
1000, "Parallel", 0.497086
1000, "Built-in", 0.000186
10000, "Sequential", 0.001478
10000, "Parallel", 1.644917
10000, "Built-in", 0.001483
100000, "Sequential", 0.024152
100000, "Parallel", 5.142797
100000, "Built-in", 0.018076
1000000, "Sequential", 0.242994
1000000, "Parallel", 8.619724
1000000, "Built-in", 0.219453
2500000, "Sequential", 0.611190
2500000, "Parallel", 13.080927
2500000, "Built-in", 0.591089
5000000, "Sequential", 1.268054
5000000, "Parallel", 11.404426
5000000, "Built-in", 1.228783
