Size, Type, Time
110000, "Built-in", 0.020501
120000, "Sequential", 0.030593
120000, "Parallel", 0.024802
120000, "Built-in", 0.023699
130000, "Sequential", 0.033255
130000, "Parallel", 0.030614
130000, "Built-in", 0.025692
140000, "Sequential", 0.030945
140000, "Parallel", 0.026808
140000, "Built-in", 0.026235
150000, "Sequential", 0.035678
150000, "Parallel", 0.035948
150000, "Built-in", 0.028743
160000, "Sequential", 0.035985
160000, "Parallel", 0.033198
160000, "Built-in", 0.033056
170000, "Sequential", 0.049275
170000, "Parallel", 0.036536
170000, "Built-in", 0.032698
180000, "Sequential", 0.049965
180000, "Parallel", 0.032080
180000, "Built-in", 0.034390
190000, "Sequential", 0.062251
190000, "Parallel", 0.036991
190000, "Built-in", 0.038724
200000, "Sequential", 0.054558
200000, "Parallel", 0.032507
200000, "Built-in", 0.038442
10000, "Sequential", 0.001621
10000, "Parallel", 0.003644
10000, "Built-in", 0.001652
20000, "Sequential", 0.007378
20000, "Parallel", 0.010951
20000, "Built-in", 0.003382
30000, "Sequential", 0.005848
30000, "Parallel", 0.006551
30000, "Built-in", 0.004951
40000, "Sequential", 0.012348
40000, "Parallel", 0.008527
40000, "Built-in", 0.008146
50000, "Sequential", 0.013035
50000, "Parallel", 0.011333
50000, "Built-in", 0.015856
60000, "Sequential", 0.017593
60000, "Parallel", 0.015590
60000, "Built-in", 0.010818
70000, "Sequential", 0.020496
70000, "Parallel", 0.026895
70000, "Built-in", 0.012769
80000, "Sequential", 0.020424
80000, "Parallel", 0.022999
80000, "Built-in", 0.014413
90000, "Sequential", 0.021317
90000, "Parallel", 0.019059
90000, "Built-in", 0.015500
100000, "Sequential", 0.023102
100000, "Parallel", 0.025074
100000, "Built-in", 0.019061
110000, "Sequential", 0.028765
110000, "Parallel", 0.026398
110000, "Built-in", 0.032617
120000, "Sequential", 0.038272
120000, "Parallel", 0.025339
120000, "Built-in", 0.024952
130000, "Sequential", 0.040851
130000, "Parallel", 0.023797
130000, "Built-in", 0.027590
140000, "Sequential", 0.044198
140000, "Parallel", 0.024834
140000, "Built-in", 0.026703
150000, "Sequential", 0.043740
150000, "Parallel", 0.029904
150000, "Built-in", 0.029187
160000, "Sequential", 0.041810
160000, "Parallel", 0.030382
160000, "Built-in", 0.030266
170000, "Sequential", 0.044689
170000, "Parallel", 0.035441
170000, "Built-in", 0.032202
180000, "Sequential", 0.045117
180000, "Parallel", 0.032508
180000, "Built-in", 0.034623
190000, "Sequential", 0.046777
190000, "Parallel", 0.034662
190000, "Built-in", 0.036202
200000, "Sequential", 0.047191
200000, "Parallel", 0.039129
200000, "Built-in", 0.039187
10000, "Sequential", 0.001583
10000, "Parallel", 0.004031
10000, "Built-in", 0.001558
20000, "Sequential", 0.003510
20000, "Parallel", 0.007986
20000, "Built-in", 0.004018
30000, "Sequential", 0.009120
30000, "Parallel", 0.007244
30000, "Built-in", 0.004775
40000, "Sequential", 0.007771
40000, "Parallel", 0.013293
40000, "Built-in", 0.007269
50000, "Sequential", 0.015463
50000, "Parallel", 0.012226
50000, "Built-in", 0.009281
60000, "Sequential", 0.010948
60000, "Parallel", 0.019200
60000, "Built-in", 0.016952
70000, "Sequential", 0.013875
70000, "Parallel", 0.018883
70000, "Built-in", 0.012394
80000, "Sequential", 0.023358
80000, "Parallel", 0.021337
80000, "Built-in", 0.014711
90000, "Sequential", 0.020804
90000, "Parallel", 0.023865
90000, "Built-in", 0.016190
100000, "Sequential", 0.022224
100000, "Parallel", 0.024670
100000, "Built-in", 0.019165
110000, "Sequential", 0.025446
110000, "Parallel", 0.026363
110000, "Built-in", 0.020389
120000, "Sequential", 0.027343
120000, "Parallel", 0.027684
120000, "Built-in", 0.022783
130000, "Sequential", 0.030469
130000, "Parallel", 0.023920
130000, "Built-in", 0.024887
140000, "Sequential", 0.032912
140000, "Parallel", 0.030452
140000, "Built-in", 0.026130
150000, "Sequential", 0.040398
150000, "Parallel", 0.034684
150000, "Built-in", 0.029147
160000, "Sequential", 0.037946
160000, "Parallel", 0.025777
160000, "Built-in", 0.030048
170000, "Sequential", 0.043935
170000, "Parallel", 0.036721
170000, "Built-in", 0.033825
180000, "Sequential", 0.048384
180000, "Parallel", 0.036675
180000, "Built-in", 0.034514
190000, "Sequential", 0.047396
190000, "Parallel", 0.040259
190000, "Built-in", 0.037375
200000, "Sequential", 0.055714
200000, "Parallel", 0.035488
200000, "Built-in", 0.041324
10000, "Sequential", 0.001599
10000, "Parallel", 0.004099
10000, "Built-in", 0.001536
20000, "Sequential", 0.003262
20000, "Parallel", 0.005975
20000, "Built-in", 0.006553
30000, "Sequential", 0.006210
30000, "Parallel", 0.009518
30000, "Built-in", 0.005418
40000, "Sequential", 0.006989
40000, "Parallel", 0.014360
40000, "Built-in", 0.008844
50000, "Sequential", 0.010508
50000, "Parallel", 0.014793
50000, "Built-in", 0.008680
60000, "Sequential", 0.011159
60000, "Parallel", 0.024063
60000, "Built-in", 0.012987
70000, "Sequential", 0.016674
70000, "Parallel", 0.014223
70000, "Built-in", 0.012312
80000, "Sequential", 0.022389
80000, "Parallel", 0.023271
80000, "Built-in", 0.015335
90000, "Sequential", 0.021410
90000, "Parallel", 0.022798
90000, "Built-in", 0.016772
100000, "Sequential", 0.033548
100000, "Parallel", 0.019558
100000, "Built-in", 0.018782
110000, "Sequential", 0.038147
110000, "Parallel", 0.030327
110000, "Built-in", 0.021861
120000, "Sequential", 0.030160
120000, "Parallel", 0.027840
120000, "Built-in", 0.023162
130000, "Sequential", 0.031157
130000, "Parallel", 0.023160
130000, "Built-in", 0.023824
140000, "Sequential", 0.030408
140000, "Parallel", 0.027211
140000, "Built-in", 0.026168
150000, "Sequential", 0.033699
150000, "Parallel", 0.030458
150000, "Built-in", 0.028194
160000, "Sequential", 0.043501
160000, "Parallel", 0.029112
160000, "Built-in", 0.031185
170000, "Sequential", 0.040604
170000, "Parallel", 0.026152
170000, "Built-in", 0.036232
180000, "Sequential", 0.044643
180000, "Parallel", 0.030950
180000, "Built-in", 0.037099
190000, "Sequential", 0.054976
190000, "Parallel", 0.035762
190000, "Built-in", 0.038347
200000, "Sequential", 0.048873
200000, "Parallel", 0.037705
200000, "Built-in", 0.039711
10000, "Sequential", 0.001508
10000, "Parallel", 0.003649
10000, "Built-in", 0.001621
20000, "Sequential", 0.003484
20000, "Parallel", 0.005927
20000, "Built-in", 0.005230
30000, "Sequential", 0.007313
30000, "Parallel", 0.010304
30000, "Built-in", 0.005374
40000, "Sequential", 0.008010
40000, "Parallel", 0.014126
40000, "Built-in", 0.007141
50000, "Sequential", 0.016370
50000, "Parallel", 0.012066
50000, "Built-in", 0.009410
60000, "Sequential", 0.014203
60000, "Parallel", 0.015078
60000, "Built-in", 0.013846
70000, "Sequential", 0.014251
70000, "Parallel", 0.017445
70000, "Built-in", 0.013826
80000, "Sequential", 0.019066
80000, "Parallel", 0.024017
80000, "Built-in", 0.016476
90000, "Sequential", 0.026667
90000, "Parallel", 0.024209
90000, "Built-in", 0.016954
100000, "Sequential", 0.038467
100000, "Parallel", 0.022580
100000, "Built-in", 0.019349
110000, "Sequential", 0.027938
110000, "Parallel", 0.029818
110000, "Built-in", 0.022362
120000, "Sequential", 0.035340
120000, "Parallel", 0.020389
120000, "Built-in", 0.023833
130000, "Sequential", 0.033885
130000, "Parallel", 0.025083
130000, "Built-in", 0.024627
140000, "Sequential", 0.038167
140000, "Parallel", 0.022945
140000, "Built-in", 0.030253
150000, "Sequential", 0.036281
150000, "Parallel", 0.024719
150000, "Built-in", 0.028516
160000, "Sequential", 0.046563
160000, "Parallel", 0.024499
160000, "Built-in", 0.030173
170000, "Sequential", 0.039609
170000, "Parallel", 0.028545
170000, "Built-in", 0.032183
180000, "Sequential", 0.045087
180000, "Parallel", 0.029287
180000, "Built-in", 0.035651
190000, "Sequential", 0.049386
190000, "Parallel", 0.031674
190000, "Built-in", 0.039406
200000, "Sequential", 0.048662
200000, "Parallel", 0.040826
200000, "Built-in", 0.040792
10000, "Sequential", 0.001492
10000, "Parallel", 0.003452
10000, "Built-in", 0.001945
20000, "Sequential", 0.003376
20000, "Parallel", 0.007582
20000, "Built-in", 0.005578
30000, "Sequential", 0.005683
30000, "Parallel", 0.011311
30000, "Built-in", 0.005321
40000, "Sequential", 0.007526
40000, "Parallel", 0.014818
40000, "Built-in", 0.007406
50000, "Sequential", 0.012976
50000, "Parallel", 0.015209
50000, "Built-in", 0.008623
60000, "Sequential", 0.011402
60000, "Parallel", 0.019721
60000, "Built-in", 0.013246
70000, "Sequential", 0.013547
70000, "Parallel", 0.017390
70000, "Built-in", 0.013871
80000, "Sequential", 0.016920
80000, "Parallel", 0.019878
80000, "Built-in", 0.014658
90000, "Sequential", 0.021284
90000, "Parallel", 0.014260
90000, "Built-in", 0.016058
100000, "Sequential", 0.021313
100000, "Parallel", 0.021605
100000, "Built-in", 0.018243
110000, "Sequential", 0.022459
110000, "Parallel", 0.025766
110000, "Built-in", 0.020679
120000, "Sequential", 0.026587
120000, "Parallel", 0.024657
120000, "Built-in", 0.023027
130000, "Sequential", 0.030995
130000, "Parallel", 0.029023
130000, "Built-in", 0.024281
140000, "Sequential", 0.033274
140000, "Parallel", 0.027465
140000, "Built-in", 0.026301
150000, "Sequential", 0.038437
150000, "Parallel", 0.028075
150000, "Built-in", 0.028216
160000, "Sequential", 0.037773
160000, "Parallel", 0.037100
160000, "Built-in", 0.030553
170000, "Sequential", 0.042593
170000, "Parallel", 0.034944
170000, "Built-in", 0.033649
180000, "Sequential", 0.044956
180000, "Parallel", 0.028076
180000, "Built-in", 0.034660
190000, "Sequential", 0.048206
190000, "Parallel", 0.032300
190000, "Built-in", 0.036703
200000, "Sequential", 0.056292
200000, "Parallel", 0.036926
200000, "Built-in", 0.038714
10000, "Sequential", 0.001575
10000, "Parallel", 0.003119
10000, "Built-in", 0.001486
20000, "Sequential", 0.005325
20000, "Parallel", 0.009976
20000, "Built-in", 0.004431
30000, "Sequential", 0.010764
30000, "Parallel", 0.006416
30000, "Built-in", 0.005002
40000, "Sequential", 0.014039
40000, "Parallel", 0.009879
40000, "Built-in", 0.006729
50000, "Sequential", 0.012451
50000, "Parallel", 0.012130
50000, "Built-in", 0.009791
60000, "Sequential", 0.015999
60000, "Parallel", 0.019699
60000, "Built-in", 0.011968
70000, "Sequential", 0.020667
70000, "Parallel", 0.012458
70000, "Built-in", 0.013505
80000, "Sequential", 0.023331
80000, "Parallel", 0.021462
80000, "Built-in", 0.014644
90000, "Sequential", 0.026546
90000, "Parallel", 0.023036
90000, "Built-in", 0.016355
100000, "Sequential", 0.032601
100000, "Parallel", 0.025473
100000, "Built-in", 0.018011
110000, "Sequential", 0.025558
110000, "Parallel", 0.026025
110000, "Built-in", 0.021037
120000, "Sequential", 0.031276
120000, "Parallel", 0.026305
120000, "Built-in", 0.023548
130000, "Sequential", 0.035453
130000, "Parallel", 0.029068
130000, "Built-in", 0.024091
140000, "Sequential", 0.032689
140000, "Parallel", 0.026080
140000, "Built-in", 0.026563
150000, "Sequential", 0.036628
150000, "Parallel", 0.024960
150000, "Built-in", 0.029413
160000, "Sequential", 0.035914
160000, "Parallel", 0.036781
160000, "Built-in", 0.031350
170000, "Sequential", 0.042168
170000, "Parallel", 0.027182
170000, "Built-in", 0.045119
180000, "Sequential", 0.048084
180000, "Parallel", 0.028983
180000, "Built-in", 0.035703
190000, "Sequential", 0.048071
190000, "Parallel", 0.035875
190000, "Built-in", 0.037256
200000, "Sequential", 0.049745
200000, "Parallel", 0.039054
200000, "Built-in", 0.042562
10000, "Sequential", 0.001569
10000, "Parallel", 0.002671
10000, "Built-in", 0.001554
20000, "Sequential", 0.003136
20000, "Parallel", 0.009156
20000, "Built-in", 0.003839
30000, "Sequential", 0.006989
30000, "Parallel", 0.010858
30000, "Built-in", 0.006518
40000, "Sequential", 0.013692
40000, "Parallel", 0.011139
40000, "Built-in", 0.006780
50000, "Sequential", 0.009574
50000, "Parallel", 0.016838
50000, "Built-in", 0.011604
60000, "Sequential", 0.011157
60000, "Parallel", 0.015372
60000, "Built-in", 0.011940
70000, "Sequential", 0.018160
70000, "Parallel", 0.011206
70000, "Built-in", 0.012434
80000, "Sequential", 0.018403
80000, "Parallel", 0.021417
80000, "Built-in", 0.014345
90000, "Sequential", 0.020755
90000, "Parallel", 0.021995
90000, "Built-in", 0.016238
100000, "Sequential", 0.022410
100000, "Parallel", 0.028455
100000, "Built-in", 0.019480
110000, "Sequential", 0.026388
110000, "Parallel", 0.025227
110000, "Built-in", 0.020369
120000, "Sequential", 0.035916
120000, "Parallel", 0.024941
120000, "Built-in", 0.025410
130000, "Sequential", 0.030464
130000, "Parallel", 0.021023
130000, "Built-in", 0.024460
140000, "Sequential", 0.039939
140000, "Parallel", 0.028455
140000, "Built-in", 0.026254
150000, "Sequential", 0.034577
150000, "Parallel", 0.045194
150000, "Built-in", 0.028168
160000, "Sequential", 0.038917
160000, "Parallel", 0.026603
160000, "Built-in", 0.030182
170000, "Sequential", 0.048883
170000, "Parallel", 0.027231
170000, "Built-in", 0.032041
180000, "Sequential", 0.049213
180000, "Parallel", 0.035341
180000, "Built-in", 0.034978
190000, "Sequential", 0.048172
190000, "Parallel", 0.032324
190000, "Built-in", 0.036074
200000, "Sequential", 0.050476
200000, "Parallel", 0.043623
200000, "Built-in", 0.038417
10000, "Sequential", 0.001484
10000, "Parallel", 0.003493
10000, "Built-in", 0.001500
20000, "Sequential", 0.003295
20000, "Parallel", 0.010039
20000, "Built-in", 0.003657
30000, "Sequential", 0.005379
30000, "Parallel", 0.011551
30000, "Built-in", 0.005207
40000, "Sequential", 0.006970
40000, "Parallel", 0.018970
40000, "Built-in", 0.006767
50000, "Sequential", 0.009873
50000, "Parallel", 0.012032
50000, "Built-in", 0.008744
60000, "Sequential", 0.014202
60000, "Parallel", 0.010033
60000, "Built-in", 0.010493
70000, "Sequential", 0.014246
70000, "Parallel", 0.020730
70000, "Built-in", 0.014543
80000, "Sequential", 0.019479
80000, "Parallel", 0.014070
80000, "Built-in", 0.014372
90000, "Sequential", 0.022117
90000, "Parallel", 0.023301
90000, "Built-in", 0.023075
100000, "Sequential", 0.022013
100000, "Parallel", 0.018867
100000, "Built-in", 0.018880
110000, "Sequential", 0.027857
110000, "Parallel", 0.031324
110000, "Built-in", 0.022100
120000, "Sequential", 0.029749
120000, "Parallel", 0.024679
120000, "Built-in", 0.022358
130000, "Sequential", 0.035720
130000, "Parallel", 0.024985
130000, "Built-in", 0.024533
140000, "Sequential", 0.037395
140000, "Parallel", 0.024684
140000, "Built-in", 0.026469
150000, "Sequential", 0.038558
150000, "Parallel", 0.025712
150000, "Built-in", 0.029153
160000, "Sequential", 0.040326
160000, "Parallel", 0.030656
160000, "Built-in", 0.030295
170000, "Sequential", 0.041528
170000, "Parallel", 0.030058
170000, "Built-in", 0.032415
180000, "Sequential", 0.046738
180000, "Parallel", 0.033832
180000, "Built-in", 0.034651
190000, "Sequential", 0.044865
190000, "Parallel", 0.033928
190000, "Built-in", 0.038972
200000, "Sequential", 0.057771
200000, "Parallel", 0.036080
200000, "Built-in", 0.038097
10000, "Sequential", 0.001757
10000, "Parallel", 0.004488
10000, "Built-in", 0.001743
20000, "Sequential", 0.003807
20000, "Parallel", 0.008051
20000, "Built-in", 0.004924
30000, "Sequential", 0.011221
30000, "Parallel", 0.006277
30000, "Built-in", 0.004970
40000, "Sequential", 0.007350
40000, "Parallel", 0.018502
40000, "Built-in", 0.006952
50000, "Sequential", 0.013096
50000, "Parallel", 0.009594
50000, "Built-in", 0.008641
60000, "Sequential", 0.011000
60000, "Parallel", 0.016827
60000, "Built-in", 0.017466
70000, "Sequential", 0.014051
70000, "Parallel", 0.021816
70000, "Built-in", 0.012687
80000, "Sequential", 0.020364
80000, "Parallel", 0.025659
80000, "Built-in", 0.015949
90000, "Sequential", 0.022018
90000, "Parallel", 0.022638
90000, "Built-in", 0.016304
100000, "Sequential", 0.024269
100000, "Parallel", 0.024923
100000, "Built-in", 0.018737
110000, "Sequential", 0.027108
110000, "Parallel", 0.027726
110000, "Built-in", 0.027631
120000, "Sequential", 0.028314
120000, "Parallel", 0.028946
120000, "Built-in", 0.023502
130000, "Sequential", 0.029336
130000, "Parallel", 0.031521
130000, "Built-in", 0.025117
140000, "Sequential", 0.030461
140000, "Parallel", 0.036215
140000, "Built-in", 0.026111
150000, "Sequential", 0.034263
150000, "Parallel", 0.033289
150000, "Built-in", 0.028568
160000, "Sequential", 0.038134
160000, "Parallel", 0.033526
160000, "Built-in", 0.030957
170000, "Sequential", 0.039907
170000, "Parallel", 0.032571
170000, "Built-in", 0.033473
180000, "Sequential", 0.041876
180000, "Parallel", 0.031142
180000, "Built-in", 0.034135
190000, "Sequential", 0.045401
190000, "Parallel", 0.031797
190000, "Built-in", 0.036347
200000, "Sequential", 0.045285
200000, "Parallel", 0.033082
200000, "Built-in", 0.038601
10000, "Sequential", 0.001551
10000, "Parallel", 0.003472
10000, "Built-in", 0.001479
20000, "Sequential", 0.003338
20000, "Parallel", 0.007709
20000, "Built-in", 0.004464
30000, "Sequential", 0.007264
30000, "Parallel", 0.010017
30000, "Built-in", 0.004847
40000, "Sequential", 0.008780
40000, "Parallel", 0.011670
40000, "Built-in", 0.006773
50000, "Sequential", 0.009046
50000, "Parallel", 0.014274
50000, "Built-in", 0.008745
60000, "Sequential", 0.013420
60000, "Parallel", 0.011651
60000, "Built-in", 0.010426
70000, "Sequential", 0.014339
70000, "Parallel", 0.019707
70000, "Built-in", 0.014138
80000, "Sequential", 0.018096
80000, "Parallel", 0.013383
80000, "Built-in", 0.014161
90000, "Sequential", 0.020709
90000, "Parallel", 0.019439
90000, "Built-in", 0.016316
100000, "Sequential", 0.022515
100000, "Parallel", 0.021695
100000, "Built-in", 0.022318
110000, "Sequential", 0.028048
110000, "Parallel", 0.021440
110000, "Built-in", 0.020197
120000, "Sequential", 0.026458
120000, "Parallel", 0.024892
120000, "Built-in", 0.022274
130000, "Sequential", 0.027895
130000, "Parallel", 0.028857
130000, "Built-in", 0.024994
140000, "Sequential", 0.030856
140000, "Parallel", 0.028209
140000, "Built-in", 0.027015
150000, "Sequential", 0.036271
150000, "Parallel", 0.026880
150000, "Built-in", 0.030668
160000, "Sequential", 0.038381
160000, "Parallel", 0.025076
160000, "Built-in", 0.029957
170000, "Sequential", 0.041346
170000, "Parallel", 0.030294
170000, "Built-in", 0.033214
180000, "Sequential", 0.048945
180000, "Parallel", 0.041966
180000, "Built-in", 0.034117
190000, "Sequential", 0.043215
190000, "Parallel", 0.041199
190000, "Built-in", 0.035861
200000, "Sequential", 0.050597
200000, "Parallel", 0.033138
200000, "Built-in", 0.038414
10000, "Sequential", 0.001612
10000, "Parallel", 0.003343
10000, "Built-in", 0.001456
20000, "Sequential", 0.003324
20000, "Parallel", 0.007131
20000, "Built-in", 0.004333
30000, "Sequential", 0.006829
30000, "Parallel", 0.010200
30000, "Built-in", 0.005009
40000, "Sequential", 0.008757
40000, "Parallel", 0.012403
40000, "Built-in", 0.007046
50000, "Sequential", 0.010602
50000, "Parallel", 0.014706
50000, "Built-in", 0.008663
60000, "Sequential", 0.012846
60000, "Parallel", 0.012205
60000, "Built-in", 0.011414
70000, "Sequential", 0.015162
70000, "Parallel", 0.013259
70000, "Built-in", 0.014697
80000, "Sequential", 0.017971
80000, "Parallel", 0.018548
80000, "Built-in", 0.014660
90000, "Sequential", 0.020483
90000, "Parallel", 0.019759
90000, "Built-in", 0.017069
100000, "Sequential", 0.022413
100000, "Parallel", 0.024153
100000, "Built-in", 0.018457
110000, "Sequential", 0.025805
110000, "Parallel", 0.024130
110000, "Built-in", 0.020703
120000, "Sequential", 0.030031
120000, "Parallel", 0.029128
120000, "Built-in", 0.022395
130000, "Sequential", 0.027540
130000, "Parallel", 0.041642
130000, "Built-in", 0.024059
140000, "Sequential", 0.032670
140000, "Parallel", 0.028522
140000, "Built-in", 0.026312
150000, "Sequential", 0.035409
150000, "Parallel", 0.026938
150000, "Built-in", 0.028143
160000, "Sequential", 0.036798
160000, "Parallel", 0.027398
160000, "Built-in", 0.030327
170000, "Sequential", 0.045892
170000, "Parallel", 0.032597
170000, "Built-in", 0.034299
180000, "Sequential", 0.044601
180000, "Parallel", 0.027575
180000, "Built-in", 0.035149
190000, "Sequential", 0.054604
190000, "Parallel", 0.032690
190000, "Built-in", 0.037244
200000, "Sequential", 0.048220
200000, "Parallel", 0.041006
200000, "Built-in", 0.038134
10000, "Sequential", 0.001610
10000, "Parallel", 0.003012
10000, "Built-in", 0.001478
20000, "Sequential", 0.003515
20000, "Parallel", 0.008911
20000, "Built-in", 0.003262
30000, "Sequential", 0.005332
30000, "Parallel", 0.012164
30000, "Built-in", 0.005362
40000, "Sequential", 0.007194
40000, "Parallel", 0.012666
40000, "Built-in", 0.008825
50000, "Sequential", 0.011931
50000, "Parallel", 0.013182
50000, "Built-in", 0.009011
60000, "Sequential", 0.015206
60000, "Parallel", 0.010038
60000, "Built-in", 0.010640
70000, "Sequential", 0.015992
70000, "Parallel", 0.016402
70000, "Built-in", 0.014558
80000, "Sequential", 0.023820
80000, "Parallel", 0.015017
80000, "Built-in", 0.014550
90000, "Sequential", 0.019743
90000, "Parallel", 0.021825
90000, "Built-in", 0.016126
100000, "Sequential", 0.022074
100000, "Parallel", 0.030636
100000, "Built-in", 0.018365
110000, "Sequential", 0.026066
110000, "Parallel", 0.023143
110000, "Built-in", 0.020408
120000, "Sequential", 0.030687
120000, "Parallel", 0.025680
120000, "Built-in", 0.022101
130000, "Sequential", 0.027617
130000, "Parallel", 0.027240
130000, "Built-in", 0.023902
140000, "Sequential", 0.033677
140000, "Parallel", 0.032617
140000, "Built-in", 0.026625
150000, "Sequential", 0.036714
150000, "Parallel", 0.027858
150000, "Built-in", 0.028611
160000, "Sequential", 0.045665
160000, "Parallel", 0.024411
160000, "Built-in", 0.031103
170000, "Sequential", 0.040196
170000, "Parallel", 0.026868
170000, "Built-in", 0.032122
180000, "Sequential", 0.043086
180000, "Parallel", 0.036418
180000, "Built-in", 0.035863
190000, "Sequential", 0.046521
190000, "Parallel", 0.031784
190000, "Built-in", 0.037006
200000, "Sequential", 0.048810
200000, "Parallel", 0.036541
200000, "Built-in", 0.038476
10000, "Sequential", 0.001634
10000, "Parallel", 0.003280
10000, "Built-in", 0.001473
20000, "Sequential", 0.003402
20000, "Parallel", 0.006928
20000, "Built-in", 0.004783
30000, "Sequential", 0.005196
30000, "Parallel", 0.011055
30000, "Built-in", 0.005458
40000, "Sequential", 0.007262
40000, "Parallel", 0.013354
40000, "Built-in", 0.007441
50000, "Sequential", 0.013903
50000, "Parallel", 0.012195
50000, "Built-in", 0.009061
60000, "Sequential", 0.013683
60000, "Parallel", 0.010855
60000, "Built-in", 0.010499
70000, "Sequential", 0.013336
70000, "Parallel", 0.018490
70000, "Built-in", 0.014012
80000, "Sequential", 0.016708
80000, "Parallel", 0.015583
80000, "Built-in", 0.014116
90000, "Sequential", 0.019248
90000, "Parallel", 0.022192
90000, "Built-in", 0.016543
100000, "Sequential", 0.023575
100000, "Parallel", 0.022515
100000, "Built-in", 0.018048
110000, "Sequential", 0.024722
110000, "Parallel", 0.025565
110000, "Built-in", 0.020248
120000, "Sequential", 0.026076
120000, "Parallel", 0.024818
120000, "Built-in", 0.022370
130000, "Sequential", 0.030575
130000, "Parallel", 0.034395
130000, "Built-in", 0.024033
140000, "Sequential", 0.030764
140000, "Parallel", 0.029494
140000, "Built-in", 0.026516
150000, "Sequential", 0.034169
150000, "Parallel", 0.025664
150000, "Built-in", 0.028191
160000, "Sequential", 0.041095
160000, "Parallel", 0.036283
160000, "Built-in", 0.031228
170000, "Sequential", 0.039902
170000, "Parallel", 0.033903
170000, "Built-in", 0.032026
180000, "Sequential", 0.043998
180000, "Parallel", 0.034961
180000, "Built-in", 0.034233
190000, "Sequential", 0.043709
190000, "Parallel", 0.032695
190000, "Built-in", 0.036246
200000, "Sequential", 0.051110
200000, "Parallel", 0.032655
200000, "Built-in", 0.038672
10000, "Sequential", 0.001638
10000, "Parallel", 0.003198
10000, "Built-in", 0.002112
20000, "Sequential", 0.003117
20000, "Parallel", 0.008338
20000, "Built-in", 0.004574
30000, "Sequential", 0.007400
30000, "Parallel", 0.008910
30000, "Built-in", 0.005035
40000, "Sequential", 0.007249
40000, "Parallel", 0.018233
40000, "Built-in", 0.006888
50000, "Sequential", 0.017406
50000, "Parallel", 0.009422
50000, "Built-in", 0.008748
60000, "Sequential", 0.013595
60000, "Parallel", 0.016751
60000, "Built-in", 0.016426
70000, "Sequential", 0.019812
70000, "Parallel", 0.012733
70000, "Built-in", 0.012254
80000, "Sequential", 0.017770
80000, "Parallel", 0.022827
80000, "Built-in", 0.014608
90000, "Sequential", 0.018845
90000, "Parallel", 0.024786
90000, "Built-in", 0.021259
100000, "Sequential", 0.024881
100000, "Parallel", 0.021877
100000, "Built-in", 0.018270
110000, "Sequential", 0.029778
110000, "Parallel", 0.026509
110000, "Built-in", 0.020747
120000, "Sequential", 0.030418
120000, "Parallel", 0.028590
120000, "Built-in", 0.023413
130000, "Sequential", 0.033529
130000, "Parallel", 0.024557
130000, "Built-in", 0.029437
140000, "Sequential", 0.037495
140000, "Parallel", 0.030304
140000, "Built-in", 0.026596
150000, "Sequential", 0.041877
150000, "Parallel", 0.025605
150000, "Built-in", 0.030045
160000, "Sequential", 0.041083
160000, "Parallel", 0.025506
160000, "Built-in", 0.031162
170000, "Sequential", 0.043113
170000, "Parallel", 0.037334
170000, "Built-in", 0.033658
180000, "Sequential", 0.045453
180000, "Parallel", 0.027862
180000, "Built-in", 0.035891
190000, "Sequential", 0.048821
190000, "Parallel", 0.037804
190000, "Built-in", 0.036787
200000, "Sequential", 0.054566
200000, "Parallel", 0.034633
200000, "Built-in", 0.038537
10000, "Sequential", 0.001489
10000, "Parallel", 0.003135
10000, "Built-in", 0.001588
20000, "Sequential", 0.002860
20000, "Parallel", 0.009458
20000, "Built-in", 0.003919
30000, "Sequential", 0.005281
30000, "Parallel", 0.013080
30000, "Built-in", 0.005289
40000, "Sequential", 0.007161
40000, "Parallel", 0.013035
40000, "Built-in", 0.008420
50000, "Sequential", 0.009381
50000, "Parallel", 0.012158
50000, "Built-in", 0.010758
60000, "Sequential", 0.019980
60000, "Parallel", 0.010688
60000, "Built-in", 0.011215
70000, "Sequential", 0.013489
70000, "Parallel", 0.019176
70000, "Built-in", 0.014324
80000, "Sequential", 0.018152
80000, "Parallel", 0.013811
80000, "Built-in", 0.014112
90000, "Sequential", 0.019126
90000, "Parallel", 0.019958
90000, "Built-in", 0.016442
100000, "Sequential", 0.021362
100000, "Parallel", 0.022023
100000, "Built-in", 0.023057
110000, "Sequential", 0.023079
110000, "Parallel", 0.022532
110000, "Built-in", 0.020278
120000, "Sequential", 0.034040
120000, "Parallel", 0.025436
120000, "Built-in", 0.022868
130000, "Sequential", 0.028935
130000, "Parallel", 0.024736
130000, "Built-in", 0.024532
140000, "Sequential", 0.039815
140000, "Parallel", 0.030627
140000, "Built-in", 0.026417
150000, "Sequential", 0.034061
150000, "Parallel", 0.032761
150000, "Built-in", 0.027988
160000, "Sequential", 0.043555
160000, "Parallel", 0.028154
160000, "Built-in", 0.029997
170000, "Sequential", 0.041417
170000, "Parallel", 0.027435
170000, "Built-in", 0.032159
180000, "Sequential", 0.045348
180000, "Parallel", 0.032021
180000, "Built-in", 0.034233
190000, "Sequential", 0.045521
190000, "Parallel", 0.031565
190000, "Built-in", 0.036040
200000, "Sequential", 0.057309
200000, "Parallel", 0.038409
200000, "Built-in", 0.038414
10000, "Sequential", 0.001542
10000, "Parallel", 0.003811
10000, "Built-in", 0.001583
20000, "Sequential", 0.003439
