Size, Type, Time
800000, "Built-in", 0.196777
900000, "Sequential", 0.215592
900000, "Parallel", 0.163743
900000, "Built-in", 0.197268
1000000, "Sequential", 0.237591
1000000, "Parallel", 0.163310
1000000, "Built-in", 0.224014
1100000, "Sequential", 0.263485
1100000, "Parallel", 0.205109
1100000, "Built-in", 0.248654
200000, "Sequential", 0.052705
200000, "Parallel", 0.033506
200000, "Built-in", 0.038312
300000, "Sequential", 0.072373
300000, "Parallel", 0.053506
300000, "Built-in", 0.061499
400000, "Sequential", 0.097355
400000, "Parallel", 0.076364
400000, "Built-in", 0.089789
500000, "Sequential", 0.125068
500000, "Parallel", 0.084555
500000, "Built-in", 0.108271
600000, "Sequential", 0.143117
600000, "Parallel", 0.089375
600000, "Built-in", 0.126205
700000, "Sequential", 0.166106
700000, "Parallel", 0.143541
700000, "Built-in", 0.149268
800000, "Sequential", 0.190554
800000, "Parallel", 0.143863
800000, "Built-in", 0.172097
900000, "Sequential", 0.219555
900000, "Parallel", 0.159089
900000, "Built-in", 0.201778
1000000, "Sequential", 0.234690
1000000, "Parallel", 0.245445
1000000, "Built-in", 0.220035
1100000, "Sequential", 0.273147
1100000, "Parallel", 0.214378
1100000, "Built-in", 0.247290
200000, "Sequential", 0.045148
200000, "Parallel", 0.037271
200000, "Built-in", 0.041411
300000, "Sequential", 0.068782
300000, "Parallel", 0.056632
300000, "Built-in", 0.059865
400000, "Sequential", 0.093473
400000, "Parallel", 0.080572
400000, "Built-in", 0.081301
500000, "Sequential", 0.113081
500000, "Parallel", 0.082663
500000, "Built-in", 0.103470
600000, "Sequential", 0.137981
600000, "Parallel", 0.095497
600000, "Built-in", 0.127164
700000, "Sequential", 0.160709
700000, "Parallel", 0.130562
700000, "Built-in", 0.149611
800000, "Sequential", 0.191643
800000, "Parallel", 0.130820
800000, "Built-in", 0.171938
900000, "Sequential", 0.216979
900000, "Parallel", 0.173271
900000, "Built-in", 0.197680
1000000, "Sequential", 0.246429
1000000, "Parallel", 0.174964
1000000, "Built-in", 0.222399
1100000, "Sequential", 0.273986
1100000, "Parallel", 0.168538
1100000, "Built-in", 0.243953
200000, "Sequential", 0.048587
200000, "Parallel", 0.039931
200000, "Built-in", 0.038306
300000, "Sequential", 0.073627
300000, "Parallel", 0.055027
300000, "Built-in", 0.060038
400000, "Sequential", 0.092905
400000, "Parallel", 0.143209
400000, "Built-in", 0.084078
500000, "Sequential", 0.118554
500000, "Parallel", 0.085877
500000, "Built-in", 0.105539
600000, "Sequential", 0.141429
600000, "Parallel", 0.118395
600000, "Built-in", 0.126457
700000, "Sequential", 0.163873
700000, "Parallel", 0.130815
700000, "Built-in", 0.156645
800000, "Sequential", 0.185570
800000, "Parallel", 0.154570
800000, "Built-in", 0.172213
900000, "Sequential", 0.216520
900000, "Parallel", 0.169019
900000, "Built-in", 0.198138
1000000, "Sequential", 0.248607
1000000, "Parallel", 0.179901
1000000, "Built-in", 0.220646
1100000, "Sequential", 0.271338
1100000, "Parallel", 0.209454
1100000, "Built-in", 0.265500
200000, "Sequential", 0.050415
200000, "Parallel", 0.035670
200000, "Built-in", 0.038526
300000, "Sequential", 0.069445
300000, "Parallel", 0.059646
300000, "Built-in", 0.060234
400000, "Sequential", 0.103174
400000, "Parallel", 0.066997
400000, "Built-in", 0.083761
500000, "Sequential", 0.116879
500000, "Parallel", 0.080098
500000, "Built-in", 0.109733
600000, "Sequential", 0.134171
600000, "Parallel", 0.100917
600000, "Built-in", 0.130093
700000, "Sequential", 0.168129
700000, "Parallel", 0.170958
700000, "Built-in", 0.149978
800000, "Sequential", 0.184618
800000, "Parallel", 0.149601
800000, "Built-in", 0.178244
900000, "Sequential", 0.217573
900000, "Parallel", 0.183127
900000, "Built-in", 0.210489
1000000, "Sequential", 0.240924
1000000, "Parallel", 0.204753
1000000, "Built-in", 0.228338
1100000, "Sequential", 0.254517
1100000, "Parallel", 0.197166
1100000, "Built-in", 0.247677
200000, "Sequential", 0.049191
200000, "Parallel", 0.036441
200000, "Built-in", 0.039910
300000, "Sequential", 0.077099
300000, "Parallel", 0.057673
300000, "Built-in", 0.059238
400000, "Sequential", 0.099184
400000, "Parallel", 0.084594
400000, "Built-in", 0.082012
500000, "Sequential", 0.119636
500000, "Parallel", 0.096146
500000, "Built-in", 0.104220
600000, "Sequential", 0.147538
600000, "Parallel", 0.111436
600000, "Built-in", 0.130379
700000, "Sequential", 0.158963
700000, "Parallel", 0.115773
700000, "Built-in", 0.149599
800000, "Sequential", 0.195731
800000, "Parallel", 0.161462
800000, "Built-in", 0.179126
900000, "Sequential", 0.243983
900000, "Parallel", 0.153019
900000, "Built-in", 0.196801
1000000, "Sequential", 0.244725
1000000, "Parallel", 0.189054
1000000, "Built-in", 0.220591
1100000, "Sequential", 0.273456
1100000, "Parallel", 0.172522
1100000, "Built-in", 0.266885
200000, "Sequential", 0.047338
200000, "Parallel", 0.034669
200000, "Built-in", 0.039610
300000, "Sequential", 0.064448
300000, "Parallel", 0.050860
300000, "Built-in", 0.059432
400000, "Sequential", 0.088333
400000, "Parallel", 0.067438
400000, "Built-in", 0.080852
500000, "Sequential", 0.114775
500000, "Parallel", 0.085732
500000, "Built-in", 0.104661
600000, "Sequential", 0.138812
600000, "Parallel", 0.136408
600000, "Built-in", 0.129927
700000, "Sequential", 0.169574
700000, "Parallel", 0.118650
700000, "Built-in", 0.150865
800000, "Sequential", 0.200025
800000, "Parallel", 0.144955
800000, "Built-in", 0.172871
900000, "Sequential", 0.218032
900000, "Parallel", 0.170150
900000, "Built-in", 0.196943
1000000, "Sequential", 0.253584
1000000, "Parallel", 0.214723
1000000, "Built-in", 0.221778
1100000, "Sequential", 0.267514
1100000, "Parallel", 0.219142
1100000, "Built-in", 0.248226
200000, "Sequential", 0.044595
200000, "Parallel", 0.038674
200000, "Built-in", 0.038343
300000, "Sequential", 0.070062
300000, "Parallel", 0.043365
300000, "Built-in", 0.059389
400000, "Sequential", 0.090629
400000, "Parallel", 0.072291
400000, "Built-in", 0.084532
500000, "Sequential", 0.111631
500000, "Parallel", 0.088060
500000, "Built-in", 0.104379
600000, "Sequential", 0.139164
600000, "Parallel", 0.108142
600000, "Built-in", 0.136900
700000, "Sequential", 0.167720
700000, "Parallel", 0.155244
700000, "Built-in", 0.156950
800000, "Sequential", 0.187548
800000, "Parallel", 0.166596
800000, "Built-in", 0.173757
900000, "Sequential", 0.216035
900000, "Parallel", 0.194271
900000, "Built-in", 0.202698
1000000, "Sequential", 0.241291
1000000, "Parallel", 0.239837
1000000, "Built-in", 0.221654
1100000, "Sequential", 0.271304
1100000, "Parallel", 0.207866
1100000, "Built-in", 0.250131
200000, "Sequential", 0.043836
200000, "Parallel", 0.034419
200000, "Built-in", 0.039304
300000, "Sequential", 0.066669
300000, "Parallel", 0.060308
300000, "Built-in", 0.059835
400000, "Sequential", 0.100160
400000, "Parallel", 0.063322
400000, "Built-in", 0.082207
500000, "Sequential", 0.119281
500000, "Parallel", 0.085710
500000, "Built-in", 0.109696
600000, "Sequential", 0.139420
600000, "Parallel", 0.128908
600000, "Built-in", 0.128689
700000, "Sequential", 0.172324
700000, "Parallel", 0.142909
700000, "Built-in", 0.149470
800000, "Sequential", 0.188699
800000, "Parallel", 0.165272
800000, "Built-in", 0.174653
900000, "Sequential", 0.208660
900000, "Parallel", 0.210033
900000, "Built-in", 0.196891
1000000, "Sequential", 0.243858
1000000, "Parallel", 0.228692
1000000, "Built-in", 0.224260
1100000, "Sequential", 0.268956
1100000, "Parallel", 0.198242
1100000, "Built-in", 0.251850
200000, "Sequential", 0.046993
200000, "Parallel", 0.035638
200000, "Built-in", 0.038347
300000, "Sequential", 0.073656
300000, "Parallel", 0.057818
300000, "Built-in", 0.059691
400000, "Sequential", 0.104385
400000, "Parallel", 0.111203
400000, "Built-in", 0.081255
500000, "Sequential", 0.119960
500000, "Parallel", 0.100895
500000, "Built-in", 0.106399
600000, "Sequential", 0.151977
600000, "Parallel", 0.110731
600000, "Built-in", 0.131866
700000, "Sequential", 0.165786
700000, "Parallel", 0.132358
700000, "Built-in", 0.149826
800000, "Sequential", 0.197111
800000, "Parallel", 0.143952
800000, "Built-in", 0.187591
900000, "Sequential", 0.211982
900000, "Parallel", 0.204829
900000, "Built-in", 0.197884
1000000, "Sequential", 0.245351
1000000, "Parallel", 0.189651
1000000, "Built-in", 0.220040
1100000, "Sequential", 0.268686
1100000, "Parallel", 0.232168
1100000, "Built-in", 0.253610
200000, "Sequential", 0.045094
200000, "Parallel", 0.033570
200000, "Built-in", 0.038198
300000, "Sequential", 0.072942
300000, "Parallel", 0.050927
300000, "Built-in", 0.061901
400000, "Sequential", 0.091095
400000, "Parallel", 0.074832
400000, "Built-in", 0.081533
500000, "Sequential", 0.116500
500000, "Parallel", 0.111131
500000, "Built-in", 0.107684
600000, "Sequential", 0.142873
600000, "Parallel", 0.135608
600000, "Built-in", 0.136066
700000, "Sequential", 0.180628
700000, "Parallel", 0.146833
700000, "Built-in", 0.155570
800000, "Sequential", 0.194720
800000, "Parallel", 0.189398
800000, "Built-in", 0.173942
900000, "Sequential", 0.212257
900000, "Parallel", 0.175874
900000, "Built-in", 0.196126
1000000, "Sequential", 0.250257
1000000, "Parallel", 0.158611
1000000, "Built-in", 0.220264
1100000, "Sequential", 0.267304
1100000, "Parallel", 0.220537
1100000, "Built-in", 0.245967
200000, "Sequential", 0.048609
200000, "Parallel", 0.028957
200000, "Built-in", 0.038431
300000, "Sequential", 0.073803
300000, "Parallel", 0.047476
300000, "Built-in", 0.060301
400000, "Sequential", 0.096851
400000, "Parallel", 0.072997
400000, "Built-in", 0.083515
500000, "Sequential", 0.115154
500000, "Parallel", 0.079558
500000, "Built-in", 0.104304
600000, "Sequential", 0.139936
600000, "Parallel", 0.108695
600000, "Built-in", 0.126166
700000, "Sequential", 0.177362
700000, "Parallel", 0.132421
700000, "Built-in", 0.150005
800000, "Sequential", 0.201141
800000, "Parallel", 0.205583
800000, "Built-in", 0.174824
900000, "Sequential", 0.213865
900000, "Parallel", 0.170589
900000, "Built-in", 0.195815
1000000, "Sequential", 0.243091
1000000, "Parallel", 0.172521
1000000, "Built-in", 0.220789
1100000, "Sequential", 0.266866
1100000, "Parallel", 0.209915
1100000, "Built-in", 0.249277
200000, "Sequential", 0.048639
200000, "Parallel", 0.030885
200000, "Built-in", 0.039939
300000, "Sequential", 0.067999
300000, "Parallel", 0.077586
300000, "Built-in", 0.059597
400000, "Sequential", 0.090559
400000, "Parallel", 0.078226
400000, "Built-in", 0.081615
500000, "Sequential", 0.117892
500000, "Parallel", 0.094614
500000, "Built-in", 0.103923
600000, "Sequential", 0.141190
600000, "Parallel", 0.135088
600000, "Built-in", 0.126762
700000, "Sequential", 0.162170
700000, "Parallel", 0.126561
700000, "Built-in", 0.154918
800000, "Sequential", 0.186142
800000, "Parallel", 0.174795
800000, "Built-in", 0.178927
900000, "Sequential", 0.214863
900000, "Parallel", 0.144714
900000, "Built-in", 0.207539
1000000, "Sequential", 0.241728
1000000, "Parallel", 0.189848
1000000, "Built-in", 0.228823
1100000, "Sequential", 0.277602
1100000, "Parallel", 0.249613
1100000, "Built-in", 0.248812
200000, "Sequential", 0.047857
200000, "Parallel", 0.042199
200000, "Built-in", 0.038646
300000, "Sequential", 0.067921
300000, "Parallel", 0.106425
300000, "Built-in", 0.060184
400000, "Sequential", 0.090851
400000, "Parallel", 0.073525
400000, "Built-in", 0.081406
500000, "Sequential", 0.123747
500000, "Parallel", 0.107083
500000, "Built-in", 0.104243
600000, "Sequential", 0.145084
600000, "Parallel", 0.103754
600000, "Built-in", 0.130059
700000, "Sequential", 0.179399
700000, "Parallel", 0.132392
700000, "Built-in", 0.150159
800000, "Sequential", 0.185495
800000, "Parallel", 0.163604
800000, "Built-in", 0.172591
900000, "Sequential", 0.219293
900000, "Parallel", 0.196943
900000, "Built-in", 0.197080
1000000, "Sequential", 0.241855
1000000, "Parallel", 0.217149
1000000, "Built-in", 0.219615
1100000, "Sequential", 0.256120
1100000, "Parallel", 0.238567
1100000, "Built-in", 0.252180
200000, "Sequential", 0.047331
200000, "Parallel", 0.034436
200000, "Built-in", 0.038436
300000, "Sequential", 0.066634
300000, "Parallel", 0.052490
300000, "Built-in", 0.060170
400000, "Sequential", 0.107977
400000, "Parallel", 0.075677
400000, "Built-in", 0.081969
500000, "Sequential", 0.116525
500000, "Parallel", 0.084482
500000, "Built-in", 0.106824
600000, "Sequential", 0.140069
600000, "Parallel", 0.091742
600000, "Built-in", 0.127290
700000, "Sequential", 0.160108
700000, "Parallel", 0.108222
700000, "Built-in", 0.156293
800000, "Sequential", 0.190575
800000, "Parallel", 0.135268
800000, "Built-in", 0.178023
900000, "Sequential", 0.214959
900000, "Parallel", 0.139681
900000, "Built-in", 0.196002
1000000, "Sequential", 0.240515
1000000, "Parallel", 0.172546
1000000, "Built-in", 0.224058
1100000, "Sequential", 0.268812
1100000, "Parallel", 0.181907
1100000, "Built-in", 0.251457
200000, "Sequential", 0.047551
200000, "Parallel", 0.041914
200000, "Built-in", 0.038415
300000, "Sequential", 0.081273
300000, "Parallel", 0.062600
300000, "Built-in", 0.062882
400000, "Sequential", 0.092476
400000, "Parallel", 0.070420
400000, "Built-in", 0.085373
500000, "Sequential", 0.118527
500000, "Parallel", 0.100291
500000, "Built-in", 0.104018
600000, "Sequential", 0.143218
600000, "Parallel", 0.099250
600000, "Built-in", 0.126391
700000, "Sequential", 0.161291
700000, "Parallel", 0.152455
700000, "Built-in", 0.150646
800000, "Sequential", 0.198818
800000, "Parallel", 0.149048
800000, "Built-in", 0.182107
900000, "Sequential", 0.218341
900000, "Parallel", 0.208231
900000, "Built-in", 0.200410
1000000, "Sequential", 0.236950
1000000, "Parallel", 0.185371
1000000, "Built-in", 0.222585
1100000, "Sequential", 0.260816
1100000, "Parallel", 0.209999
1100000, "Built-in", 0.244387
200000, "Sequential", 0.049469
200000, "Parallel", 0.034620
200000, "Built-in", 0.038275
300000, "Sequential", 0.068568
300000, "Parallel", 0.044702
300000, "Built-in", 0.060203
400000, "Sequential", 0.094802
400000, "Parallel", 0.076060
400000, "Built-in", 0.081805
500000, "Sequential", 0.113316
500000, "Parallel", 0.092820
500000, "Built-in", 0.103978
600000, "Sequential", 0.136489
600000, "Parallel", 0.133971
600000, "Built-in", 0.128961
700000, "Sequential", 0.169505
700000, "Parallel", 0.133445
700000, "Built-in", 0.150334
800000, "Sequential", 0.197341
800000, "Parallel", 0.141280
800000, "Built-in", 0.176603
900000, "Sequential", 0.214694
900000, "Parallel", 0.164556
900000, "Built-in", 0.197442
1000000, "Sequential", 0.237863
1000000, "Parallel", 0.193462
1000000, "Built-in", 0.226854
1100000, "Sequential", 0.256902
1100000, "Parallel", 0.264991
1100000, "Built-in", 0.247102
200000, "Sequential", 0.047092
200000, "Parallel", 0.041343
200000, "Built-in", 0.038592
300000, "Sequential", 0.069613
300000, "Parallel", 0.057613
300000, "Built-in", 0.060369
400000, "Sequential", 0.096618
400000, "Parallel", 0.076531
400000, "Built-in", 0.081363
500000, "Sequential", 0.118387
500000, "Parallel", 0.078980
500000, "Built-in", 0.107374
600000, "Sequential", 0.140047
600000, "Parallel", 0.101506
600000, "Built-in", 0.126141
700000, "Sequential", 0.168522
700000, "Parallel", 0.135419
700000, "Built-in", 0.150924
800000, "Sequential", 0.195245
800000, "Parallel", 0.165457
800000, "Built-in", 0.177476
900000, "Sequential", 0.223714
900000, "Parallel", 0.182817
900000, "Built-in", 0.208775
1000000, "Sequential", 0.241506
1000000, "Parallel", 0.194960
1000000, "Built-in", 0.220395
1100000, "Sequential", 0.271445
1100000, "Parallel", 0.188350
1100000, "Built-in", 0.247600
200000, "Sequential", 0.052904
200000, "Parallel", 0.035804
200000, "Built-in", 0.038443
300000, "Sequential", 0.067628
300000, "Parallel", 0.048829
300000, "Built-in", 0.060070
400000, "Sequential", 0.086802
400000, "Parallel", 0.074470
400000, "Built-in", 0.082323
500000, "Sequential", 0.111246
500000, "Parallel", 0.081481
500000, "Built-in", 0.106142
600000, "Sequential", 0.138117
600000, "Parallel", 0.117870
600000, "Built-in", 0.126202
700000, "Sequential", 0.166540
700000, "Parallel", 0.148560
700000, "Built-in", 0.150755
800000, "Sequential", 0.187387
800000, "Parallel", 0.146525
800000, "Built-in", 0.172136
900000, "Sequential", 0.213244
900000, "Parallel", 0.180832
900000, "Built-in", 0.196316
1000000, "Sequential", 0.240799
1000000, "Parallel", 0.204186
1000000, "Built-in", 0.220110
1100000, "Sequential", 0.258374
1100000, "Parallel", 0.211258
1100000, "Built-in", 0.243543
200000, "Sequential", 0.049253
200000, "Parallel", 0.033197
200000, "Built-in", 0.038720
300000, "Sequential", 0.081257
300000, "Parallel", 0.057592
300000, "Built-in", 0.061153
400000, "Sequential", 0.088414
400000, "Parallel", 0.064131
400000, "Built-in", 0.081422
500000, "Sequential", 0.133856
500000, "Parallel", 0.078272
500000, "Built-in", 0.107304
600000, "Sequential", 0.145395
600000, "Parallel", 0.127388
600000, "Built-in", 0.132221
700000, "Sequential", 0.176377
700000, "Parallel", 0.137756
700000, "Built-in", 0.160202
800000, "Sequential", 0.189447
800000, "Parallel", 0.166370
800000, "Built-in", 0.172442
900000, "Sequential", 0.225232
900000, "Parallel", 0.165021
900000, "Built-in", 0.195677
1000000, "Sequential", 0.248623
1000000, "Parallel", 0.208947
1000000, "Built-in", 0.227223
1100000, "Sequential", 0.278034
1100000, "Parallel", 0.239319
1100000, "Built-in", 0.244520
