Size, Type, Time
100, "Built-in", 0.000028
1000, "Sequential", 0.000082
1000, "Parallel", 0.061446
1000, "Built-in", 0.000187
10000, "Sequential", 0.001513
10000, "Parallel", 0.081954
10000, "Built-in", 0.001426
100000, "Sequential", 0.031850
100000, "Parallel", 0.075636
100000, "Built-in", 0.017990
1000000, "Sequential", 0.235502
1000000, "Parallel", 0.268560
1000000, "Built-in", 0.218069
2500000, "Sequential", 0.620889
2500000, "Parallel", 0.640078
2500000, "Built-in", 0.630886
5000000, "Sequential", 1.240440
5000000, "Parallel", 1.481334
5000000, "Built-in", 1.240280
100, "Sequential", 0.000010
100, "Parallel", 0.055490
100, "Built-in", 0.000015
1000, "Sequential", 0.000132
1000, "Parallel", 0.079263
1000, "Built-in", 0.000191
10000, "Sequential", 0.001654
10000, "Parallel", 0.079920
10000, "Built-in", 0.001496
100000, "Sequential", 0.021040
100000, "Parallel", 0.079563
100000, "Built-in", 0.018404
1000000, "Sequential", 0.248588
1000000, "Parallel", 0.239141
1000000, "Built-in", 0.217153
2500000, "Sequential", 0.604667
2500000, "Parallel", 0.649058
2500000, "Built-in", 0.585648
5000000, "Sequential", 1.281863
5000000, "Parallel", 1.061063
5000000, "Built-in", 1.227461
100, "Sequential", 0.000009
100, "Parallel", 0.043467
100, "Built-in", 0.000021
1000, "Sequential", 0.000135
1000, "Parallel", 0.057503
1000, "Built-in", 0.000202
10000, "Sequential", 0.001529
10000, "Parallel", 0.083955
10000, "Built-in", 0.001453
100000, "Sequential", 0.020576
100000, "Parallel", 0.085792
100000, "Built-in", 0.017628
1000000, "Sequential", 0.231943
1000000, "Parallel", 0.237314
1000000, "Built-in", 0.217986
2500000, "Sequential", 0.601151
2500000, "Parallel", 0.728512
2500000, "Built-in", 0.615072
5000000, "Sequential", 1.340219
5000000, "Parallel", 1.305143
5000000, "Built-in", 1.232750
100, "Sequential", 0.000010
100, "Parallel", 0.064837
100, "Built-in", 0.000016
1000, "Sequential", 0.000129
1000, "Parallel", 0.078399
1000, "Built-in", 0.000186
10000, "Sequential", 0.001355
10000, "Parallel", 0.063993
10000, "Built-in", 0.000865
100000, "Sequential", 0.021477
100000, "Parallel", 0.086310
100000, "Built-in", 0.018019
1000000, "Sequential", 0.240703
1000000, "Parallel", 0.254680
1000000, "Built-in", 0.217575
2500000, "Sequential", 0.623738
2500000, "Parallel", 0.659520
2500000, "Built-in", 0.584100
5000000, "Sequential", 1.268584
5000000, "Parallel", 1.397240
5000000, "Built-in", 1.224597
100, "Sequential", 0.000010
100, "Parallel", 0.042372
100, "Built-in", 0.000046
1000, "Sequential", 0.000134
1000, "Parallel", 0.075353
1000, "Built-in", 0.000181
10000, "Sequential", 0.001407
10000, "Parallel", 0.076160
10000, "Built-in", 0.001488
100000, "Sequential", 0.024848
100000, "Parallel", 0.081919
100000, "Built-in", 0.018175
1000000, "Sequential", 0.236173
1000000, "Parallel", 0.272717
1000000, "Built-in", 0.217918
2500000, "Sequential", 0.594910
2500000, "Parallel", 0.706306
2500000, "Built-in", 0.587062
5000000, "Sequential", 1.258623
5000000, "Parallel", 1.387122
5000000, "Built-in", 1.230169
100, "Sequential", 0.000010
100, "Parallel", 0.060537
100, "Built-in", 0.000014
1000, "Sequential", 0.000115
1000, "Parallel", 0.059402
1000, "Built-in", 0.000221
10000, "Sequential", 0.001374
10000, "Parallel", 0.091191
10000, "Built-in", 0.001519
100000, "Sequential", 0.021173
100000, "Parallel", 0.082597
100000, "Built-in", 0.017472
1000000, "Sequential", 0.237924
1000000, "Parallel", 0.241022
1000000, "Built-in", 0.217131
2500000, "Sequential", 0.601454
2500000, "Parallel", 0.540698
2500000, "Built-in", 0.588485
5000000, "Sequential", 1.265051
5000000, "Parallel", 1.217478
5000000, "Built-in", 1.227005
100, "Sequential", 0.000009
100, "Parallel", 0.065698
100, "Built-in", 0.000037
1000, "Sequential", 0.000137
1000, "Parallel", 0.060536
1000, "Built-in", 0.000192
10000, "Sequential", 0.001173
10000, "Parallel", 0.080008
10000, "Built-in", 0.001484
100000, "Sequential", 0.020934
100000, "Parallel", 0.099642
100000, "Built-in", 0.018034
1000000, "Sequential", 0.254945
1000000, "Parallel", 0.205086
1000000, "Built-in", 0.219002
2500000, "Sequential", 0.609370
2500000, "Parallel", 0.600686
2500000, "Built-in", 0.583483
5000000, "Sequential", 1.279368
5000000, "Parallel", 1.303435
5000000, "Built-in", 1.234527
100, "Sequential", 0.000009
100, "Parallel", 0.056988
100, "Built-in", 0.000015
1000, "Sequential", 0.000161
1000, "Parallel", 0.082890
1000, "Built-in", 0.000196
10000, "Sequential", 0.001565
10000, "Parallel", 0.078834
10000, "Built-in", 0.001595
100000, "Sequential", 0.020471
100000, "Parallel", 0.076462
100000, "Built-in", 0.018124
1000000, "Sequential", 0.232152
1000000, "Parallel", 0.244695
1000000, "Built-in", 0.220125
2500000, "Sequential", 0.618340
2500000, "Parallel", 0.654536
2500000, "Built-in", 0.595893
5000000, "Sequential", 1.275398
5000000, "Parallel", 1.667886
5000000, "Built-in", 1.222282
100, "Sequential", 0.000010
100, "Parallel", 0.051994
100, "Built-in", 0.000015
1000, "Sequential", 0.000119
1000, "Parallel", 0.067696
1000, "Built-in", 0.000186
10000, "Sequential", 0.001497
10000, "Parallel", 0.080034
10000, "Built-in", 0.001480
100000, "Sequential", 0.020859
100000, "Parallel", 0.079719
100000, "Built-in", 0.017671
1000000, "Sequential", 0.238428
1000000, "Parallel", 0.223057
1000000, "Built-in", 0.216737
2500000, "Sequential", 0.613507
2500000, "Parallel", 0.649456
2500000, "Built-in", 0.587309
5000000, "Sequential", 1.257821
5000000, "Parallel", 1.364174
5000000, "Built-in", 1.233212
100, "Sequential", 0.000010
100, "Parallel", 0.053107
100, "Built-in", 0.000014
1000, "Sequential", 0.000118
1000, "Parallel", 0.058225
1000, "Built-in", 0.000191
10000, "Sequential", 0.001252
10000, "Parallel", 0.080914
10000, "Built-in", 0.001479
100000, "Sequential", 0.020202
100000, "Parallel", 0.091587
100000, "Built-in", 0.017376
1000000, "Sequential", 0.233386
1000000, "Parallel", 0.215276
1000000, "Built-in", 0.219278
2500000, "Sequential", 0.600257
2500000, "Parallel", 0.515635
2500000, "Built-in", 0.593002
5000000, "Sequential", 1.246120
5000000, "Parallel", 1.499374
5000000, "Built-in", 1.225434
100, "Sequential", 0.000010
100, "Parallel", 0.034844
100, "Built-in", 0.000015
1000, "Sequential", 0.000122
1000, "Parallel", 0.075551
1000, "Built-in", 0.000183
10000, "Sequential", 0.001563
10000, "Parallel", 0.075779
10000, "Built-in", 0.001206
100000, "Sequential", 0.022350
100000, "Parallel", 0.079459
100000, "Built-in", 0.017914
1000000, "Sequential", 0.233330
1000000, "Parallel", 0.217702
1000000, "Built-in", 0.216991
2500000, "Sequential", 0.604750
2500000, "Parallel", 0.605913
2500000, "Built-in", 0.588242
5000000, "Sequential", 1.261488
5000000, "Parallel", 1.079642
5000000, "Built-in", 1.234249
100, "Sequential", 0.000010
100, "Parallel", 0.046944
100, "Built-in", 0.000015
1000, "Sequential", 0.000124
1000, "Parallel", 0.067759
1000, "Built-in", 0.000183
10000, "Sequential", 0.001520
10000, "Parallel", 0.075659
10000, "Built-in", 0.001566
100000, "Sequential", 0.025497
100000, "Parallel", 0.083480
100000, "Built-in", 0.018253
1000000, "Sequential", 0.233198
1000000, "Parallel", 0.275338
1000000, "Built-in", 0.217177
2500000, "Sequential", 0.593459
2500000, "Parallel", 0.659331
2500000, "Built-in", 0.584979
5000000, "Sequential", 1.256766
5000000, "Parallel", 0.896757
5000000, "Built-in", 1.225218
100, "Sequential", 0.000011
100, "Parallel", 0.032627
100, "Built-in", 0.000073
1000, "Sequential", 0.000119
1000, "Parallel", 0.067035
1000, "Built-in", 0.000185
10000, "Sequential", 0.002146
10000, "Parallel", 0.078587
10000, "Built-in", 0.001496
100000, "Sequential", 0.019482
100000, "Parallel", 0.078602
100000, "Built-in", 0.017843
1000000, "Sequential", 0.238680
1000000, "Parallel", 0.235448
1000000, "Built-in", 0.216456
2500000, "Sequential", 0.598786
2500000, "Parallel", 0.583927
2500000, "Built-in", 0.600033
5000000, "Sequential", 1.267026
5000000, "Parallel", 1.343286
5000000, "Built-in", 1.233112
100, "Sequential", 0.000009
100, "Parallel", 0.026767
100, "Built-in", 0.000016
1000, "Sequential", 0.000126
1000, "Parallel", 0.079372
1000, "Built-in", 0.000192
10000, "Sequential", 0.000928
10000, "Parallel", 0.063847
10000, "Built-in", 0.001495
100000, "Sequential", 0.023045
100000, "Parallel", 0.083582
100000, "Built-in", 0.018264
1000000, "Sequential", 0.236308
1000000, "Parallel", 0.229213
1000000, "Built-in", 0.219702
2500000, "Sequential", 0.603207
2500000, "Parallel", 0.777284
2500000, "Built-in", 0.596138
5000000, "Sequential", 1.262084
5000000, "Parallel", 1.312626
5000000, "Built-in", 1.223174
100, "Sequential", 0.000009
100, "Parallel", 0.057878
100, "Built-in", 0.000013
1000, "Sequential", 0.000120
1000, "Parallel", 0.063499
1000, "Built-in", 0.000183
10000, "Sequential", 0.001502
10000, "Parallel", 0.080924
10000, "Built-in", 0.001490
100000, "Sequential", 0.020776
100000, "Parallel", 0.083243
100000, "Built-in", 0.017851
1000000, "Sequential", 0.231003
1000000, "Parallel", 0.250238
1000000, "Built-in", 0.219128
2500000, "Sequential", 0.600074
2500000, "Parallel", 0.633310
2500000, "Built-in", 0.588607
5000000, "Sequential", 1.249646
5000000, "Parallel", 1.110630
5000000, "Built-in", 1.231003
100, "Sequential", 0.000029
100, "Parallel", 0.042134
100, "Built-in", 0.000003
1000, "Sequential", 0.000115
1000, "Parallel", 0.070774
1000, "Built-in", 0.000138
10000, "Sequential", 0.001645
10000, "Parallel", 0.077853
10000, "Built-in", 0.001501
100000, "Sequential", 0.023226
100000, "Parallel", 0.083824
100000, "Built-in", 0.018301
1000000, "Sequential", 0.230695
1000000, "Parallel", 0.270706
1000000, "Built-in", 0.216913
2500000, "Sequential", 0.611271
2500000, "Parallel", 0.532996
2500000, "Built-in", 0.587737
5000000, "Sequential", 1.262113
5000000, "Parallel", 1.447624
5000000, "Built-in", 1.219666
100, "Sequential", 0.000010
100, "Parallel", 0.072012
100, "Built-in", 0.000015
1000, "Sequential", 0.000120
1000, "Parallel", 0.079302
1000, "Built-in", 0.000179
10000, "Sequential", 0.001524
10000, "Parallel", 0.081373
10000, "Built-in", 0.001145
100000, "Sequential", 0.022625
100000, "Parallel", 0.079178
100000, "Built-in", 0.018401
1000000, "Sequential", 0.229373
1000000, "Parallel", 0.227132
1000000, "Built-in", 0.217471
2500000, "Sequential", 0.606887
2500000, "Parallel", 0.752012
2500000, "Built-in", 0.589349
5000000, "Sequential", 1.273243
5000000, "Parallel", 1.509028
5000000, "Built-in", 1.241987
100, "Sequential", 0.000010
100, "Parallel", 0.047857
100, "Built-in", 0.000033
1000, "Sequential", 0.000114
1000, "Parallel", 0.052236
1000, "Built-in", 0.000189
10000, "Sequential", 0.001779
10000, "Parallel", 0.075649
10000, "Built-in", 0.001487
100000, "Sequential", 0.021624
100000, "Parallel", 0.084291
100000, "Built-in", 0.018589
1000000, "Sequential", 0.236938
1000000, "Parallel", 0.221887
1000000, "Built-in", 0.216152
2500000, "Sequential", 0.612509
2500000, "Parallel", 0.576079
2500000, "Built-in", 0.587756
5000000, "Sequential", 1.242989
5000000, "Parallel", 1.409055
5000000, "Built-in", 1.216737
100, "Sequential", 0.000009
100, "Parallel", 0.062963
100, "Built-in", 0.000014
1000, "Sequential", 0.000124
1000, "Parallel", 0.078606
1000, "Built-in", 0.000185
10000, "Sequential", 0.001162
10000, "Parallel", 0.086582
10000, "Built-in", 0.001312
100000, "Sequential", 0.021554
100000, "Parallel", 0.091385
100000, "Built-in", 0.018182
1000000, "Sequential", 0.229442
1000000, "Parallel", 0.212663
1000000, "Built-in", 0.217194
2500000, "Sequential", 0.597553
2500000, "Parallel", 0.539698
2500000, "Built-in", 0.584712
5000000, "Sequential", 1.233020
5000000, "Parallel", 1.515267
5000000, "Built-in", 1.226197
100, "Sequential", 0.000034
100, "Parallel", 0.033255
100, "Built-in", 0.000053
1000, "Sequential", 0.000224
1000, "Parallel", 0.077875
1000, "Built-in", 0.000197
10000, "Sequential", 0.001376
10000, "Parallel", 0.077015
10000, "Built-in", 0.001597
100000, "Sequential", 0.021510
100000, "Parallel", 0.090089
100000, "Built-in", 0.017781
1000000, "Sequential", 0.247382
1000000, "Parallel", 0.220186
1000000, "Built-in", 0.220189
2500000, "Sequential", 0.612987
2500000, "Parallel", 0.718230
2500000, "Built-in", 0.586953
5000000, "Sequential", 1.250547
5000000, "Parallel", 1.276614
5000000, "Built-in", 1.218408
100, "Sequential", 0.000009
100, "Parallel", 0.058782
100, "Built-in", 0.000015
1000, "Sequential", 0.000125
1000, "Parallel", 0.065818
1000, "Built-in", 0.000182
10000, "Sequential", 0.001317
10000, "Parallel", 0.075890
10000, "Built-in", 0.001608
100000, "Sequential", 0.020906
100000, "Parallel", 0.080885
100000, "Built-in", 0.018858
1000000, "Sequential", 0.239220
1000000, "Parallel", 0.217833
1000000, "Built-in", 0.216289
2500000, "Sequential", 0.597910
2500000, "Parallel", 0.641041
2500000, "Built-in", 0.584599
5000000, "Sequential", 1.259192
5000000, "Parallel", 1.531763
5000000, "Built-in", 1.233023
100, "Sequential", 0.000009
100, "Parallel", 0.058749
100, "Built-in", 0.000014
1000, "Sequential", 0.000116
1000, "Parallel", 0.072761
1000, "Built-in", 0.000265
10000, "Sequential", 0.001624
10000, "Parallel", 0.082175
10000, "Built-in", 0.001613
100000, "Sequential", 0.021289
100000, "Parallel", 0.079804
100000, "Built-in", 0.018105
1000000, "Sequential", 0.234953
1000000, "Parallel", 0.257438
1000000, "Built-in", 0.218310
2500000, "Sequential", 0.615898
2500000, "Parallel", 0.585355
2500000, "Built-in", 0.587551
5000000, "Sequential", 1.237335
5000000, "Parallel", 1.335737
5000000, "Built-in", 1.218436
100, "Sequential", 0.000010
100, "Parallel", 0.048134
100, "Built-in", 0.000016
1000, "Sequential", 0.000114
1000, "Parallel", 0.064585
1000, "Built-in", 0.000184
10000, "Sequential", 0.001543
10000, "Parallel", 0.076412
10000, "Built-in", 0.001249
100000, "Sequential", 0.021702
100000, "Parallel", 0.080554
100000, "Built-in", 0.018047
1000000, "Sequential", 0.230389
1000000, "Parallel", 0.269521
1000000, "Built-in", 0.215974
2500000, "Sequential", 0.618172
2500000, "Parallel", 0.743197
2500000, "Built-in", 0.583448
5000000, "Sequential", 1.245232
5000000, "Parallel", 1.351221
5000000, "Built-in", 1.235440
100, "Sequential", 0.000019
100, "Parallel", 0.064922
100, "Built-in", 0.000014
1000, "Sequential", 0.000116
1000, "Parallel", 0.079218
1000, "Built-in", 0.000184
10000, "Sequential", 0.001536
10000, "Parallel", 0.072058
10000, "Built-in", 0.002237
100000, "Sequential", 0.020198
100000, "Parallel", 0.083270
100000, "Built-in", 0.018264
1000000, "Sequential", 0.240958
1000000, "Parallel", 0.210984
1000000, "Built-in", 0.217937
2500000, "Sequential", 0.634575
2500000, "Parallel", 0.599245
2500000, "Built-in", 0.588621
5000000, "Sequential", 1.255704
5000000, "Parallel", 1.426552
5000000, "Built-in", 1.218572
